RequirementCode|RequirementTitle|RequirementDesc|RequirementCategory|Telemetry|Control|Metric|ValueFormula|Interpretation|IndustryBench|Regulation|Rule|Geography|BaselineFlag
CO-001|Developers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination.|Section 6-1-1702(1)|Risk & Compliance|NO|Fairness and Bias Management|ai.fairness.equal_opportunity|max(TPR_a - TPR_b) across demographic groups|Section 6-1-1702(1)|N/A|Colorado AI Act|Developers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination.|US-CO|Not Baseline
CO-001|Developers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination.|Section 6-1-1702(1)|Risk & Compliance|NO|Algorithmic Discrimination Testing|NO_METRIC|NO_FORMULA|Section 6-1-1702(1)|N/A|Colorado AI Act|Developers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination.|US-CO|Not Baseline
CO-002|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|Section 6-1-1703(1)|Solution Design|YES|Human Oversight|ai.oversight.override_rate|(human_overrides / ai_decisions) * 100|Section 6-1-1703(1)|0.10|Colorado AI Act|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|US-CO|Not Baseline
CO-002|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|Section 6-1-1703(1)|Solution Design|NO|Human Oversight|ai.oversight.review_rate|(reviewed_decisions / flagged_decisions) * 100|Section 6-1-1703(1)|N/A|Colorado AI Act|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|US-CO|Not Baseline
CO-002|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|Section 6-1-1703(1)|Solution Design|NO|Fairness and Bias Management|ai.fairness.demographic_parity|min(P(Y=1 A=a)) / max(P(Y=1 A=a)) across groups|Section 6-1-1703(1)|N/A|Colorado AI Act|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|US-CO|Not Baseline
CO-002|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|Section 6-1-1703(1)|Solution Design|NO|Fairness and Bias Management|ai.fairness.equal_opportunity|max(TPR_a - TPR_b) across demographic groups|Section 6-1-1703(1)|N/A|Colorado AI Act|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|US-CO|Not Baseline
CO-002|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|Section 6-1-1703(1)|Solution Design|NO|Algorithmic Discrimination Testing|NO_METRIC|NO_FORMULA|Section 6-1-1703(1)|N/A|Colorado AI Act|Deployers shall use reasonable care to protect consumers from known or reasonably foreseeable risks of algorithmic discrimination in consequential decisions.|US-CO|Not Baseline
CO-003|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|Section 6-1-1703(1)(a)|Risk & Compliance|YES|Risk Framework|ai.transparency.doc_completeness|(completed_doc_sections / required_doc_sections) * 100|Section 6-1-1703(1)(a)|80.0|Colorado AI Act|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|US-CO|Baseline
CO-003|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|Section 6-1-1703(1)(a)|Risk & Compliance|YES|Risk Treatment|ai.oversight.override_rate|human_overrides / ai_decisions|Section 6-1-1703(1)(a)|0.10|Colorado AI Act|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|US-CO|Not Baseline
CO-003|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|Section 6-1-1703(1)(a)|Risk & Compliance|YES|Risk Treatment|ai.risk.override_to_target_ratio|ai.oversight.override_rate / 1.0|Your override-to-target ratio is {value}. Values >= 1 indicate treatment intervention meets target.|0.80|Colorado AI Act|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|US-CO|Not Baseline
CO-003|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|Section 6-1-1703(1)(a)|Risk & Compliance|NO|Fairness and Bias Management|ai.fairness.demographic_parity|min(P(Y=1 A=a)) / max(P(Y=1 A=a)) across groups|Section 6-1-1703(1)(a)|N/A|Colorado AI Act|Deployers shall implement a risk management policy and program for high-risk AI systems including measures to identify, document, and mitigate algorithmic discrimination.|US-CO|Not Baseline
